Class,Id
1,c25273b57f28395473ce61972324847a122c&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,721b3adf4eac2cd3e5c2fb085eeeba6d4911&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
1,ade8e592598b9c37ba62c79dc5e3b41eec99&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,aa39b223fe8d0a0e5c4f27ead9083c756cc2&0xc2a21d476541459453aeb4a0b971030d8e6f78ad
0,cc167b8a0f41f1f00eb269241731f25d3327&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,fb3a0209589f98ca578a4775de2af93f5e08&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,0558f6ccaa0c3d5a675795484e45ac969d5b&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,00ebe6fa89343bd7be3cf6019a23a10b4100&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,82d5e1a811f55bda9c86fdd6195a6bd23aed&0x6c50261f35dbb8ddd3d6943fbab52b3631ddb113
0,a197cb00d4747a1fe03395095ce2a5cc6819&0xd08ed51ec378f29eae2005c7e6bc7a05f7d69601
1,4d2af6f9d67c9261ae66753c4f4337408f4a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,3a0b2aa9fba8fe5cd9196ce3843eefbfe37e&0xc7af99fe5513eb6710e6d5f44f9989da40f27f26
1,4e808694feb2152f5a66bfedd6c883cf9d5d&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,eb2a3a81f67fac0a7b229e8786d25901935a&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,dbc5b66e652c8865d147d65eb9364a25e95f&0x230cacd4242bdb5b9f7178eb1db0ad109ec76ca0
1,3a20940870dc055f2070ac8ec847ed2d9918&0x8b9e3bf5c8f1f7b3951b4bf9710790fdbb8d9b4f
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x06c81f9ebc3a3599a192645ee5cca475a5f7da8a
1,ab388d574bcadae1c40840596587a204df3c&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,cf0b36a01fdd16b201b0fac08a45bf09c40a&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
0,0f036ed4788f63fc0fee32873d6a7487b908&0x07d336956e2d43048c7d6ad3c060f901fda856c1
1,cc28ffd92dbc74ac9e787cdcce5263c5d30b&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,d4ed230cda9c0d97e364c9a83b0eb7014b4a&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
0,d971895edc438f465c17db6992698a52318d&0xffe6e60330b2a4fef73aff7118f3fe9349fbee5d
1,7d1076b7bec4a594ef449a9317779e06fb97&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,2fb29fb7d3cfee444a200298f468908cc942&0x1c062628943a930b805849b494719c7d23c77bd5
0,39e9526af8de49fd77bbbb38ef79256449a3&0xc7af99fe5513eb6710e6d5f44f9989da40f27f26
0,ace70d3790235af448c88547603b945604ea&0x2cfbd85ccf8049def1d3b88899559d0745011e01
1,cae56fdfc678f319687cd368298d4bce3fd4&0x9c356f813e116ec5a3b759eb4a121c572af545e9
0,b5bcccc5dbc738d7c839fd72b31ff0f8d777&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,356cd2a2bf3202f771f50d3d14a367b48070&0x28b228edc8f707d27672b72a09fba77603ca5b83
0,2489571d322189246dafa5ebde1f4699f498&0x6bc8693f0c06def509893d2a45334ca7d0f55207
1,79feb92cffa54267d928cb03a689098afccb&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,89b1f9b8a38983c2ba8053269ca62ec9b195&0x275c9134d98b730d131ac8c1fbae097418fc76ee
0,7dcc1c20c36c7f575c3f0f1e2f6629b9bde5&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,009af2bead2d80dc9c553bcc0aeddd57085a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,80700c61b99e4f19927c18309532634729cf&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,cc4725228f810255c34e81b7225fc041c48e&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,2e1b3f8c6a4449e8d16ede15ee409debb0ce&0x8da9ccf44fa08f651b71fa76f4ed41796b428f61
1,ea2e21f8ca60ceeb488f741b0f08cf7f7601&0x702392282255f8c0993dbbbb148d80d2ef6795b1
0,3a7899fcc8ea5fbe6a608a109c3893a1b8b2&0x0951c074f72451a3cae7df7cb3cb012089967016
1,1c38fd45c7b86024cb476e71959d1c3a86c1&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,63e596b9b50d121744283b8cf6fc99846d93&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,9770ca4cb04296cac84f37736d4041251cdf&0xdd47dd810572f1adf9dbf0b71d8ddf5ad64de032
1,05e6e960cc608357cb0aef01e19eed29abb5&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,5eec9f0e8fedf40246dd203767b47c3b9be7&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,0f7009babb68db4f04ecde0769186af8c369&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,a9b2adc3f095da40760def98fc74ca1f91d6&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0xbb1b61089321ad51369c8327fe23d04ada2ed746
1,692240413ded1a0a34464cea1cea9e056ec7&0x8036165ccabee251c886d6121b047c16b5e798b5
1,4c31240eee15e8884667ad1877761c63afe6&0xcff9cb72d19c10df754ae7be6d280e379cdb2354
0,c1da9d90319a21d39ccd8f68d921d91a1574&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,d9d78703b2b707e77e51f64acd13bb615f06&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,adcb5f2fb76fefb80e1d1ad9e08ccc3f20c4&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,17b2be6f6d2f66d63988017bec33070fd4f8&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,6d05952ddb9e7dc53672976ec580fe7db373&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,c45b0e603e94b5d79d9a7f64c23089b0f7a7&0x5a13caa82851342e14cd2ad0257707cddb8a31b7
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x1003c7fccdd6d364c5639696d9c4214c0b289f90
1,7c1f0039f5d38770e15f8043b3dd26da5e8f&0xbd55bc1cba72157f929ff071ef069ffed7a52c6e
0,0ae59a3f10d599527fbb372fd62422701b22&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,29a4dd0d5ca0e23eeacd2146df164804c63f&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,85ca338b91087a09ae8bc141648bb1c6e967&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x3d8c9d208d317202da222dbd7b9159bbc5d112f2
1,f75fdf7a6db762a1c46f7a33305f850bab22&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,11b756d7a1485f34cc82f6ce66419e2a2caf&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,525b9df849be99263311f5b7f9fd6cfebea6&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
0,7091cd389da662482843ec6dc70ed6cd7659&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
0,aa552aaeafd68135dd01feb4ab9fa75f7066&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,7c732da5ee551c815ae67387c7393473c5c7&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,a67990212a82a58d0a11e26c8095c756bf84&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,f27109cb98cc242f95e72c835c7e062544c7&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,ef0ae9d95a73566435cfa358b1aef3ab73df&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,43ed6814aeffb362fbabdb441b7dceda8c83&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,f55166e8afc6d8dd24cc02230f4421c64502&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf
1,aca579753750980d45cd65673ff38c43a577&0x7e0529eb456a7c806b5fe7b3d69a805339a06180
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x98d8435204dee62180176d81fbbf06f6db778d36
0,75f648430679a709e98d2b0cb6250d2887ef&0x736aff26afe3235d82aab9a6d54e59c6d2498856
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x4d9910cc2a5d38c04a7023125a95d9e54ca344ca
0,818d13078c186fccc5255030f14ed275f5e4&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,ea43baa3f7a6f765f14f10a1a1b08334ef45&0x6ec6295bf707b896efe73fb9f9a8aca0855c2246
1,dec358362401ce1c6d47291dd96749318fef&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
0,614891b71f2cf18a637c033e000c05cfd5b9&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,6df73528a51660c40d2051fe42b89568af4c&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,917060352730d106e8b2cc344a1b6ecf3d11&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf
0,a708d8326f8ae02b8779f8c4d623be199977&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,c0e1dea33b7e3948cf79d8e24bd955956db8&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,0f6e19563ce82c4a0010cece699b3e1a6723&0x8da9ccf44fa08f651b71fa76f4ed41796b428f61
1,b2db1c8e633d022733d9401baaa4ccb792a2&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,c7b9271d3e959d643bdc8fe076584935a887&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
0,60256456b9323b6cc8a7d499a047f637e61b&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,7694e75d351a919b69d2aeb590cee372d42e&0x755cdba6ae4f479f7164792b318b2a06c759833b
0,0f036ed4788f63fc0fee32873d6a7487b908&0x1d116949d2f5399c46ab4705f09001fbd9121a69
1,e38ffc92e0d52857f864048d7af2f345a3cf&0x711b615e714a6b61c61cebba48d12cf97d7a3d0a
0,4d5c2e2928dea5f71b9825b8b646686bd200&0x3463b3408f20b5fb004dbf8894eb23f86b4b9a95
1,6dbe10a92830fca5f5a905941b328df236bc&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,ba732f968ed05c421c783d3f3ee03afd6beb&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,9d990fb2bc54ed6582912dc4fd330cf6e515&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,d8fb3b5778f99e021afa2e41e0614af6af11&0x585d897cd1b1d5ef46b3149b6de563eb1e307a7d
0,56b83a0e57d1f457ede4470cc72ab48a80fc&0x964f35fae36d75b1e72770e244f6595b68508cf5
0,eb1f2c37645be61d73953035360e768d81e6&0x8c508e80ac58759dfde7096daa850380f3b0dc57
1,ce0ef4bca93cf0783c247344f17cb41341ac&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,2049463b27fb086663443c9ef45bf4c37b3c&0x67a5de922c1f4d1a4dbd848466b86b5455fb6a3b
0,2489571d322189246dafa5ebde1f4699f498&0xdd5e0c5746133060b6c93fbc2cacdc392d37787e
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x6457e84f3811bd1055d2631ce531c47322c2c276
1,a06b028526b05966c287370bebefa0082176&0x7b4c861b6577abf4f7220803c4ebde45b4ef901f
0,b555d3cd55b4ae4952fd16dc13a30dcc1476&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,f75187bf4e4d95392303f2474d8762aa49a4&0xf8f04b23dace12841343ecf0e06124354515cc42
1,3d32afd76bacd09209e80fdd5c24721d33dd&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,eb250cbf80f49bd36024cba9ba519c666fff&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,48628db6b661d4c2aa833e95dbe1a905b280&0x3a06533b43f76f48de2249344d408d4467e8e26b
1,8b7325cb8705e1234b3d700f7b91d3d65009&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,bc7a6afa1027eef86f2d69f423236b87ec37&0x4f3db6d4c97b8248ad5e244e4f619086084f6848
1,d8fb3b5778f99e021afa2e41e0614af6af11&0x08ecd9f4bd5df8063855d4914c42604db11517ea
1,e05727c5b72b24bed9d01ffce166cec7e03a&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,3806bbac52a20e0d79bc538d527f6a22c96b&0xa34ab37884ec72f1ca56c6e9a590aa42b3b80f33
0,74809a81012f1ee952d7d4287f8213ffe378&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
0,8f2d746113d0696ce89b35f0d8bf88e0aeca&0xc9505b49ed8e40bd81f87c12c94938579abcda93
1,f5d4a40e2cf9431aa04b80300ae99928d8e0&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,32ddd5e98ba84b3a78a4925a8fad04d5d11b&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,f272e0128820658267c274ec6da1365c4510&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,b4ac657fdaf9d385ee926386fad6ba6d3a45&0x2f6321db2461f68676f42f396330a4dc4a8f49df
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0x80f21d94c1d8708705fbca1dc28095a85551311a
0,544f6c413a555f309bf76260d1e02377c02a&0x4c5a63a68ea65eca746a97ce78f7dd217755c21b
0,84520a1cc49a6159c57e61e1844e085615b6&0x211dd1015ec638aa7cde56a63dffc6c23a6224af
0,f448b934f0a0fcfe5aee59230cbdaa2a8f85&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,a697386d7a9ddebf6706ab853cab03178a99&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,2409fc6434483d4c2cab804e75e3bc5ebfa6&0x35027a992a3c232dd7a350bb75004ad8567561b2
1,01e95b8a6c70ffaa90f7941ff683333e2384&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,089366899d83a9f26a773d59ec7ecf30355e&0x55c396efdb9fea3d2a15eb62dae59e2f55358442
1,b8fb2197b84e690b44b1cf62a3def63a6931&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,95ca4852a1f4b09e5abd263950ff2af6bba3&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,09a3ba0219516fcdbdcdad5edcfcefbaed7e&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,8f2d746113d0696ce89b35f0d8bf88e0aeca&0x05c9a8ec31791ec102158b34f73b87cab698fe6e
0,49516875a69f5649443416e53f76672134de&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,03ef37ce1b6be232d5c6e344dac7de721605&0x9d68a447a8718ef30645d23d423be1ea6b7d370f
1,87fae6cc452d0784767d20661f35713510ba&0xf00e5a59fde1cb2ead96a8be7711abc3f981e0f1
1,1247a652f7b148fec451a8de5df24d5dfe9a&0xb2816223fddc21aca553ba208c7b7a13b27c207c
0,f76d195795268388789343068e4fcd286919&0x61125f52cee83ed5d7a6cd14598d34974b11865e
1,5003b21978c09ada00183878b170c6e08cbe&0xaf6de38ffc92e0d52857f864048d7af2f345a3cf
0,66a8f0b032c5cf1dfbdef31a20f4509562b0&0x476cc6b554ee9398d6b227b9a12130aae4f865c4
1,1cc4f739f6b8cb451895f30b62cd644de897&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,7942b6cfe17290cb2f530b13c7f9b4450872&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,e45309e22aff0987ac8932ed7624b65a4707&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,ec699431857fdb4d37addbbdc20e132d4903&0xc579346d297d7f6cb2c043c2f5bf4e7099ca1f89
0,fada55a64dd895d8c8c35779dd8b67fa8a05&0xbc98b176cdee176abc09e9e5b4a5a24d1c980b91
0,b790e05390fc8295f4d3f60332c93bed42e2&0x87623154f58ab0be6a7872d618b575e9b0dae62a
1,d784cff7dd7143026ada247133e92ee2b2b8&0x702392282255f8c0993dbbbb148d80d2ef6795b1
0,70fdbe2ba4cf95131626614a1763df805b9e&0x7425ee65c501914aad904037ac5d92df1134e17d
0,03e2a27a30480e5e3a4fe548e29ef12f64be&0x11fc614e2218b479f94636c234bc352ee490efd1
1,a7cf7dd6b8281913734c8c785599fdd51467&0xe1c9a03cf690256ff7738cbd508c88cf5238a535
1,90e102f4c782afcb4dde4cb2c974c5feee13&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,ace70d3790235af448c88547603b945604ea&0xa7a026218f082c75411627f659c93983a4d069da
1,e8e7bf3b51a159449861cd6c7e37564222d0&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,aa39b223fe8d0a0e5c4f27ead9083c756cc2&0xa47f63f554d120b1636832f60a8740661fcab6f0
1,df02a6e9011e28171d1a8cafe9730782ff2e&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,79e379e7b78d871100ed696e803e7893b644&0xb7fa003840b72fab0ab69fc56a3712641129c76c
1,3a20940870dc055f2070ac8ec847ed2d9918&0x2339a0e455677abcf45aefeed1fcad8a4d5afc72
0,8741bd50c3e74301f38fbd0136307099ae5d&0xeda7f6f669081288536460b5e219ed3211b08471
1,990d91580bdac6d54d7b3fe452e574fb7c82&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x0e565b53fc36cd6a8d8038339d78fdb119f93f43
0,7a528e8c1793b2361c9b01d7fbbd24267912&0xece701c76bd00d1c3f96410a0c69ea8dfcf5f34e
0,74429794fdc08873414dfebfbb32f1d3f0d8&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,b8dc0ce6b7c0ca2161e73d1d726761b6097b&0xfde889c9354d09cec72845e76a0d9f97f4686f7a
1,c6d81d22a3879de77b820d20802176a0bacd&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,bf04ff61b0bb1802a246c3d926a19fa7edc6&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,5ce96df3b94a9def892b01f8a5a061630a9e&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,f0fe19da8efb96cc36303dc833417283cb31&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,52a70f780e2940e89059e3df51b712066207&0xf4985070ce32b6b1994329df787d1acc9a2dd9e2
1,19ae3f1109c9b7ed45c987e9edc6ce529fc4&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
1,80c28187ad4668ec92f27f984c27ea9fd5ae&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
1,ca36b8eedc1c456fdd7ea24352dc8b4d49fd&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,7148b91d9dd041dd12d136fa8375c66a9378&0xf861d34258812f0afc03fa764a2501dca6827657
0,fb5a3871b500f65bdfafe0136f9667deae06&0xd82676e084d2e8ed7a13a88b6aee399cc880cf95
1,a8c6e97fba0ae9b42726912f1f272f2beea1&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,d275fba61005372e8df2a03abff858d50c24&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,0bc5efc931c336fa844c920e070e6fc4e6ee&0x812ade7bc90c34e8b2ca92590e525305c85f2d03
1,9c01a8d2c7a2b3581d7306a1eec1905e81e2&0x8a883a20940870dc055f2070ac8ec847ed2d9918
1,c7e47a85d61e2077221d1dde1b120e081829&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,f8112b2491718855f01a01a60462cc97a0d5&0x0e665797a5f9dc94ecff8feaff72cf30aac12520
0,2fb29fb7d3cfee444a200298f468908cc942&0x084f76593ec6ce077108b90297512f30c7a6f831
0,2489571d322189246dafa5ebde1f4699f498&0x154e28a4b34db697c846a3cf459dfe4e56d1abc7
0,2dae529814a8897f547291f214bace21959a&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,18dea74045e822352ce4b3ee77319dc5ff2f&0x14069e7f8785a7862b6e924233d149ce15d6a9d1
0,5090d1bf86317b521c6a953198b82d287ad0&0x867ffb5a3871b500f65bdfafe0136f9667deae06
0,8b5afef0076878d5860d008fa2bf1650ebcb&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,4a99224414e256ea3d26e305bf15e4b714c0&0x575cb87ab3c2329a0248c7d70e0ead8e57f3e3f7
1,3ffad5f574baec49d209e175978f6aaad040&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,1e8e75e74c9f96b5619fce418a19402fa5b2&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,362c266c1df356a2313f79e4be4e7de281cc&0x51e9244bae3fca7473fe48651dfd7db53aa55856
1,7c1f0039f5d38770e15f8043b3dd26da5e8f&0x2f6482e3f3c578dae5f213dbf857ef8270de4ecd
1,3c84ebb4e05e556f405ce22988dea44efb15&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,e6c54dbc68db5db3a091b171a77407ff7ccf&0x5b03b4dbaa5be7b687a7eff4158252ec364c4662
0,5e288b4438025fb4640100a1898c5e480b25&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,47d975ab2fbfca77b79fd49769a2e0e12117&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,5bf5321933fe2b85339c50f2f78d2713a81a&0xb547027a4ccd46ec98199fa88aaedf5aa981db26
0,4628b4b7ba9b15d588c49f8c44d2d2bfdf78&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,52886054070add94981a3369a03286d1f110&0x867ffb5a3871b500f65bdfafe0136f9667deae06
1,91e27339ef29546579bc769757e0355c0f25&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
1,08b1291d4307652592c29bff7d51f1ad83d7&0x5893840c0f07b547e3dd26794d875c847b4a4be2
0,a9235b08173b7569f83645d2c7fb55e8ccd8&0x71a2160c761ffe64f297fd0522ee0be215d55b56
1,bff32e8f2b78f731dc7d793ac4790fc0a1b3&0x7b307c1f0039f5d38770e15f8043b3dd26da5e8f
0,18dea74045e822352ce4b3ee77319dc5ff2f&0x254158a0f80b0095264cf7e5c9f583c348554284
0,e4cade0859806046fe61c9b5cbc22a127b63&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,4d9215775357927246072306a65ce80121fe&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,734f5532689adb5c1019036980a94a29ba56&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,10771af9ca656af840dff83e8264ecf986ca&0xa0dacd07fc571ad37c33e3868299dde26c8e9547
0,25c826fa2d61aa6742d62f80af771e07065d&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,1de630923ea0835debd6d90ec5ded9832d86&0x702392282255f8c0993dbbbb148d80d2ef6795b1
1,6f16b7f90875370e1da83900068956485bb6&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,e51796c2d1d54444003cea93cf0f973b1f46&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,943989d0b605526a4651b1f9a008363eb2b2&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
1,0e8fb74cad317c8cf3fe87a3206e1314c863&0x536a6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e
0,1e9712024fa2205e414b94d2846a27116f40&0x2f6321db2461f68676f42f396330a4dc4a8f49df
1,217e25fff13abfb9bdf5ab7bf7c97695723c&0x8036165ccabee251c886d6121b047c16b5e798b5
1,920ca800298f82b8ef91cfb877dae1265524&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,d343ce74c9e9981a8b8c522c2d6d02a96beb&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,b7f861a46c4265ee9eb78f0618c09fd8405d&0xb10ea0d397db942a1083a4af9c6074ab63bc8c8b
1,08b1291d4307652592c29bff7d51f1ad83d7&0xe2a3a758360c1711199ab1006574d4847b2128e5
0,7a3648eade4856ad44b64a9649218e8e31ba&0x6090a6e47849629b7245dfa1ca21d94cd15878ef
0,70a7388c05ee4e7af3d01d8c722b0ff52374&0x947d5529366edf3152c694804d82b0f282b4b5cf
0,1c96db6b22b0d3d9536e0108d062bd488f74&0x61db98b12a3bd160b34f5a1ee3d5d7fd3caf1eb7
1,400736a042d39d493f9dab583cf2a944dd64&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,ec9a3ed2c59cbbc4954f11311fdd7532db15&0xfde889c9354d09cec72845e76a0d9f97f4686f7a
0,6908e45d2671b9b5099d4b21a3e6aca991f5&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,f51c888972c908cfacf59b47c1afbc0ab8ac&0xc8c9d8ec9be7a98eb0fa5808edcab92322cf8249
1,eed550b5c12f4fed8b22dcdbe919d9c06611&0x8a883a20940870dc055f2070ac8ec847ed2d9918
0,59371b3adc8852fef20d3e7abada5cc821df&0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
1,019b7a83b3c77a823255533975969027308d&0x597a478960b9024d42472fb717a0060a1bbf4dd3
1,d8fb3b5778f99e021afa2e41e0614af6af11&0xd7720b2f04ed96cf3d447b35d674942128bb9204
1,e60e029fcda5b3710c78b8975ad5ae972495&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
0,0e180c884f3ddadf26f548b57dac56329944&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,9901613cec224bcbff2086831b4e0719cc3e&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,d11c67409fbce70676c914cb238114bafe25&0x8d12a197cb00d4747a1fe03395095ce2a5cc6819
1,369d034aa0ee5f72ed24842ce326a2aef3d6&0x9b5bbb16a7a68660f6503eff6c8e3159820d6396
1,08b1291d4307652592c29bff7d51f1ad83d7&0xcd99514d2cc432c1e1f44c04b883be568f0ebdb1
0,32d1beb29cc949d75d61415fd00279f84dc2&0x0c7bf4c3ed8b185589aa419c54ad43fdaf59b510
0,0f036ed4788f63fc0fee32873d6a7487b908&0x0e67568d9498156f6c158ff93bff4931781aa438
0,4b38a3d7f534b0c9a548c3621d9339023792&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
1,6a4e0a2a752f74be4121e928af4c1e038e56&0xdf93cdb6dd65c6c28c78dcdc1762aa34caf81678
0,c70653548b04f0a75970c1f81b4cbbfb606f&0x345589242868f00c33a7af77ccfd4420e5d10ee2
1,cf79ade5e2c49b9e30d795517a81e0bf00b8&0x9dea397fb65b6de12475347d15f6d349d1c0fa5c
1,a06b028526b05966c287370bebefa0082176&0xa5a61a8bd2a07672187a717736c6b10a57c2aafb
0,8612602d092feaed521c176eda467bbdd019&0xa3c1e324ca1ce40db73ed6026c4a177f099b5770
0,5a6e9bcf904eb39da2b68c5efb4f9360e08c&0xd5d2381c58b21960136f23c8657537f21a1eef8f
1,dff77dc9deb5c25b71780c74c425c4478ac9&0xb2816223fddc21aca553ba208c7b7a13b27c207c
1,371dce52e18a37b2cf280bd384b8227abfd3&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,54b4c3b76bd2e85f7a636f8c8721788ad6f5&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,a8fbc083f825c405bcb48b6634e16a44f20d&0x4e8ecf79ade5e2c49b9e30d795517a81e0bf00b8
1,6ba0d913d5d6a4ce2c6eb7ed0de3c0f0b89e&0x0ce5091f4298db21343a40c6848a5ebb0a2106a9
